ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_1,PRE_2,PRE_3
230,1,1,1,1,1,0,0,36,52,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
231,1,1,2,2,0,0,0,23,12,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
232,1,1,1,3,4,0,0,46,41,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
233,1,1,3,3,1,0,0,32,11,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
234,1,1,1,1,0,0,0,65,472,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
235,0,0,5,3,0,0,0,45,112,0,0,0,-.79,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.769864684918493,.769864684918493
236,0,0,2,2,1,0,0,25,9,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
237,1,0,4,3,0,0,0,66,229,1,1,0,-.79,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.900314153433922,.900314153433922
238,1,1,1,3,0,0,0,49,88,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
239,1,1,1,1,1,0,0,27,28,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
241,1,1,2,3,0,0,0,24,10,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
242,1,1,1,3,0,0,0,64,76,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
243,1,1,4,3,0,0,0,68,376,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
244,1,1,3,3,0,0,0,50,54,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
245,1,1,1,3,2,1,0,36,135,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
246,0,0,2,3,0,0,0,37,101,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.733663997095007,.733663997095007
247,0,1,3,1,2,0,0,36,220,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
248,1,1,1,3,2,0,0,32,138,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
251,1,1,1,1,1,0,0,44,208,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
254,1,1,1,1,2,0,0,30,100,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
255,1,1,1,3,0,1,0,36,159,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
256,1,1,1,3,0,0,0,34,25,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
259,1,1,1,2,3,0,0,34,7,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
260,1,1,1,1,0,0,0,38,240,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
261,1,1,1,3,1,0,0,47,63,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
262,1,1,1,1,1,0,0,24,72,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
264,1,1,4,3,0,0,0,52,28,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
265,1,1,1,3,0,0,0,64,78,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
266,1,1,1,3,1,0,0,44,208,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
268,1,1,1,3,0,0,0,51,184,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
269,1,1,1,3,1,0,0,28,112,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
270,1,1,2,3,0,0,0,30,16,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
271,0,1,2,3,0,0,0,23,3,1,1,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
273,1,1,2,3,0,0,0,30,124,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
275,1,0,1,3,0,0,0,42,16,0,0,0,-.79,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.842286135947117,.842286135947117
276,1,1,1,3,2,0,0,31,127,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
277,1,1,2,1,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
278,1,1,5,3,0,1,0,29,28,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.807852660435989,.821753709032074,.821753709032074
281,1,1,4,3,0,0,0,68,172,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
283,1,1,2,5,0,0,0,22,16,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
284,1,1,1,3,2,0,0,30,52,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
285,1,1,1,3,0,0,0,52,29,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
286,0,0,1,3,2,0,0,39,0,0,0,0,-.79,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.779727198512969,.779727198512969
287,1,1,1,1,2,0,0,31,34,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
288,0,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
289,1,1,2,3,0,0,0,25,16,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
290,1,1,1,1,1,0,0,61,292,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
292,1,0,3,3,0,0,0,45,133,0,0,0,-.79,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.769864684918493,.769864684918493
293,1,1,1,3,3,0,0,46,160,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
294,1,1,2,5,0,0,0,31,156,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
295,1,1,2,3,0,0,0,34,26,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
296,0,1,4,3,2,0,0,53,10,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
297,0,1,1,3,3,0,0,46,64,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
298,1,2,1,1,0,0,0,65,244,0,0,0,-.79,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.900314153433922,.900314153433922
299,1,1,1,3,2,1,0,50,47,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
300,1,1,2,5,0,0,0,20,24,1,1,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
301,1,1,1,1,1,0,0,33,4,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
303,0,1,2,3,0,0,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
304,1,1,2,3,0,0,0,26,6,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
305,1,1,1,1,0,0,0,52,18,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
306,1,0,1,3,1,0,0,35,12,0,0,0,-.79,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.779727198512969,.779727198512969
307,1,1,1,1,1,0,0,41,52,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
309,0,1,1,2,0,1,1,40,40,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
310,1,1,2,1,0,0,0,27,64,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
311,1,1,2,5,0,0,0,21,17,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
312,1,1,1,1,1,0,0,47,15,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
313,1,1,1,3,2,1,0,27,72,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
314,1,0,1,3,3,0,0,50,20,0,0,0,-.79,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.842286135947117,.842286135947117
315,1,1,1,3,0,0,0,58,124,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
316,1,1,1,1,0,1,0,64,218,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
317,1,1,1,3,4,0,0,45,28,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
318,1,0,1,1,1,0,0,31,16,0,0,0,-.79,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.747183313369458,.747183313369458
319,1,1,3,3,1,1,0,51,396,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
321,1,1,3,3,2,0,0,38,124,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
322,1,1,1,3,2,0,0,37,2,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
324,1,1,1,1,1,0,0,44,124,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
325,1,1,1,1,1,0,0,32,100,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
328,1,1,1,3,2,0,0,33,4,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
329,1,1,1,1,3,0,0,41,276,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
330,1,1,1,1,0,0,0,41,276,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
331,0,0,2,5,0,1,0,24,16,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
332,1,1,1,2,2,0,0,50,26,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
333,1,1,1,3,0,0,0,32,45,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
335,1,1,2,3,0,0,0,22,4,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
336,1,1,1,3,2,0,0,46,52,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
338,1,1,2,3,0,0,0,34,7,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
339,1,1,1,1,1,1,0,53,172,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
340,1,1,1,1,2,1,0,43,124,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
341,1,1,1,3,1,0,0,28,52,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
343,0,1,1,3,0,0,0,24,11,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
344,0,1,1,3,2,0,0,43,165,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
345,1,1,1,2,0,0,0,32,168,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
346,1,1,1,3,1,0,0,46,244,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
347,1,1,2,3,1,0,0,50,89,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
348,0,1,1,1,0,1,0,43,28,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
352,1,1,4,3,0,0,0,70,352,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
353,1,1,3,3,0,0,0,64,112,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.922203838855408,.933723727243627,.933723727243627
355,1,1,1,3,3,1,0,31,88,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
356,1,1,2,5,2,0,0,34,2,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
357,1,1,1,1,1,0,0,56,148,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
358,1,1,1,1,0,0,0,30,12,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
359,1,0,2,3,0,0,0,21,2,0,0,0,-.79,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.486418720687855,.486418720687855
361,0,1,4,3,2,0,0,37,25,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
363,0,0,3,3,1,0,0,47,145,0,0,0,-.79,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.769864684918493,.769864684918493
364,1,1,1,3,2,0,0,34,40,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
365,1,1,3,1,2,0,0,35,204,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
366,1,1,2,3,0,0,0,33,76,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
367,0,0,1,3,0,0,0,32,2,0,0,0,-.79,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.819776604545473,.819776604545473
368,0,1,2,3,0,0,0,23,8,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
369,1,1,1,3,2,0,0,36,116,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
370,1,1,3,1,1,1,0,43,74,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
372,1,1,4,3,0,0,0,60,18,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
373,1,1,1,3,2,0,0,49,3,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
374,1,1,1,3,3,0,0,37,75,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
375,1,1,2,3,0,0,0,60,221,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
376,1,1,1,1,2,0,0,36,76,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
377,1,1,1,3,1,0,0,46,65,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
380,0,1,3,3,0,0,0,26,2,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.761134181761634,.778963511417973,.778963511417973
382,1,1,1,1,2,0,0,41,40,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
383,1,1,1,1,0,0,0,42,256,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
384,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
385,1,1,1,3,0,0,0,50,20,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
386,1,1,1,3,0,0,0,28,18,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
387,0,1,2,5,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
390,1,1,1,3,1,0,0,41,256,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
391,1,1,1,3,0,0,0,50,21,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
392,1,0,1,3,1,0,0,51,40,0,0,0,-.79,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.842286135947117,.842286135947117
393,1,1,1,3,0,0,0,25,30,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
394,1,1,1,1,0,0,0,47,155,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
398,1,1,1,5,2,0,0,49,208,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
399,1,1,2,5,0,0,0,34,192,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
401,0,0,1,3,1,0,0,32,34,0,0,0,-.79,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.819776604545473,.819776604545473
402,1,1,1,2,1,0,0,50,4,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
404,1,1,3,3,2,0,0,35,8,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
406,0,1,1,2,3,0,0,26,5,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
408,1,1,1,1,0,0,1,48,360,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
409,0,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
410,1,1,2,5,0,0,0,25,52,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
411,1,1,1,3,1,0,0,34,32,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
412,1,1,1,2,1,0,0,35,18,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
413,1,1,1,1,2,0,0,37,105,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
414,1,1,2,3,0,0,0,21,16,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
415,1,1,1,3,3,0,0,34,157,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
416,1,1,1,1,2,0,0,43,300,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
417,0,1,2,5,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
418,1,1,2,3,0,0,0,22,28,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
419,0,1,3,3,0,0,0,44,14,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
423,1,1,2,3,0,0,0,25,11,1,1,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
424,1,1,1,1,0,0,0,48,360,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
426,0,1,3,1,1,1,0,31,156,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.807852660435989,.821753709032074,.821753709032074
427,1,1,1,3,1,0,0,34,88,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
431,1,1,1,3,2,0,0,26,57,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
432,1,1,1,2,2,1,0,33,44,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
433,1,1,2,3,0,0,0,37,228,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
434,1,1,2,3,2,0,0,30,48,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
435,1,1,1,3,0,0,0,50,352,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
436,1,1,1,2,2,0,0,38,16,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
437,1,1,1,3,0,0,0,33,52,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
438,1,1,4,3,0,0,0,62,148,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
439,1,1,1,1,3,0,0,41,47,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
440,1,1,2,5,0,0,0,18,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
442,1,1,1,3,1,0,0,37,100,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
443,0,1,1,3,2,0,0,37,124,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
444,1,1,2,3,0,1,0,49,21,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
445,0,1,4,3,2,0,0,46,124,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
446,1,1,4,1,0,0,0,68,490,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
